screening_id,customer_id,screening_date,screening_type,screening_vendor,sanctions_hit,sanctions_list,sanctions_true_match,pep_hit,pep_category,adverse_media_hit,adverse_media_category,media_source_type,adverse_media_relevant,open_source_checks_done,resolution_days,disposition
SCR004038,C01572,2025-09-10,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004039,C01573,2024-07-18,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004040,C01573,2025-01-14,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004041,C01573,2025-07-13,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004042,C01574,2025-03-03,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004043,C01574,2025-08-30,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004044,C01575,2025-07-31,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004045,C01576,2025-09-04,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004046,C01577,2025-07-22,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004047,C01578,2024-01-17,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004048,C01578,2024-07-15,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004049,C01578,2025-01-11,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004050,C01578,2025-07-10,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004051,C01579,2025-12-20,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004052,C01580,2024-06-24,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004053,C01580,2024-12-21,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004054,C01580,2025-06-19,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004055,C01580,2025-12-16,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004056,C01581,2024-01-08,Initial,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR004057,C01581,2024-07-06,Ongoing Rescreen,World-Check,N,,,N,,N,,,,Y,0,No Hit
SCR004058,C01581,2025-01-02,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR004059,C01581,2025-07-01,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR004060,C01581,2025-12-28,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR004061,C01582,2025-02-14,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004062,C01582,2025-08-13,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004063,C01583,2024-11-28,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004064,C01583,2025-05-27,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004065,C01583,2025-11-23,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004066,C01584,2024-03-18,Initial,World-Check,Y,UN Consolidated,N,N,,N,,,,Y,2,Cleared - False Positive
SCR004067,C01584,2024-09-14,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004068,C01584,2025-03-13,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004069,C01584,2025-09-09,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004070,C01585,2024-06-05,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004071,C01585,2024-12-02,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004072,C01585,2025-05-31,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004073,C01585,2025-11-27,Ongoing Rescreen,World-Check,N,,,N,,Y,Regulatory Fine,Regulator Notice,N,Y,3,Cleared - False Positive
SCR004074,C01586,2024-05-30,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004075,C01586,2024-11-26,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004076,C01586,2025-05-25,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004077,C01586,2025-11-21,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004078,C01587,2024-11-17,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004079,C01587,2025-05-16,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004080,C01587,2025-11-12,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004081,C01588,2025-07-01,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004082,C01588,2025-12-28,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004083,C01589,2025-05-13,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004084,C01589,2025-11-09,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004085,C01590,2024-01-19,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004086,C01590,2024-07-17,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004087,C01590,2025-01-13,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004088,C01590,2025-07-12,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004089,C01591,2024-05-07,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004090,C01591,2024-11-03,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004091,C01591,2025-05-02,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004092,C01591,2025-10-29,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004093,C01592,2025-03-21,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004094,C01592,2025-09-17,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004095,C01593,2025-08-09,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004096,C01594,2024-01-25,Initial,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR004097,C01594,2024-07-23,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR004098,C01594,2025-01-19,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR004099,C01594,2025-07-18,Ongoing Rescreen,World-Check,N,,,N,,N,,,,Y,0,No Hit
SCR004100,C01595,2024-09-02,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004101,C01595,2025-03-01,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004102,C01595,2025-08-28,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004103,C01596,2024-03-25,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004104,C01596,2024-09-21,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004105,C01596,2025-03-20,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004106,C01596,2025-09-16,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004107,C01597,2024-12-20,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004108,C01597,2025-06-18,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004109,C01597,2025-12-15,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004110,C01598,2024-10-12,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004111,C01598,2025-04-10,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004112,C01598,2025-10-07,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004113,C01599,2024-05-07,Initial,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR004114,C01599,2024-11-03,Ongoing Rescreen,World-Check,N,,,N,,N,,,,Y,0,No Hit
SCR004115,C01599,2025-05-02,Ongoing Rescreen,Dow Jones Risk,N,,,N,,Y,Money Laundering,Regional News,N,Y,2,Cleared - False Positive
SCR004116,C01599,2025-10-29,Ongoing Rescreen,World-Check,N,,,N,,Y,Regulatory Fine,Online Blog,Y,Y,4,Escalate to EDD
SCR004117,C01600,2025-12-06,Initial,Dow Jones Risk,Y,OFAC SDN,N,N,,N,,,,Y,3,Cleared - False Positive
SCR004118,C01601,2025-07-11,Initial,LexisNexis Bridger,N,,,N,,Y,Bribery & Corruption,Regulator Notice,N,Y,4,Cleared - False Positive
SCR004119,C01602,2025-02-03,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004120,C01602,2025-08-02,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004121,C01603,2025-07-13,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004122,C01604,2024-08-16,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004123,C01604,2025-02-12,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004124,C01604,2025-08-11,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004125,C01605,2025-11-14,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004126,C01606,2024-10-27,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004127,C01606,2025-04-25,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004128,C01606,2025-10-22,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004129,C01607,2024-10-09,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004130,C01607,2025-04-07,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004131,C01607,2025-10-04,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004132,C01608,2025-02-19,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004133,C01608,2025-08-18,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004134,C01609,2025-02-26,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004135,C01609,2025-08-25,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004136,C01610,2025-03-28,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004137,C01610,2025-09-24,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004138,C01611,2025-08-31,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004139,C01612,2024-07-14,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004140,C01612,2025-01-10,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004141,C01612,2025-07-09,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004142,C01613,2025-05-31,Initial,World-Check,N,,,N,,N,,,,Y,0,No Hit
SCR004143,C01613,2025-11-27,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR004144,C01614,2024-05-24,Initial,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR004145,C01614,2024-11-20,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR004146,C01614,2025-05-19,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,Y,Fraud,Regulator Notice,N,Y,1,Cleared - False Positive
SCR004147,C01614,2025-11-15,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,Y,Money Laundering,National News,N,Y,12,Cleared - False Positive
SCR004148,C01615,2024-06-24,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004149,C01615,2024-12-21,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004150,C01615,2025-06-19,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004151,C01615,2025-12-16,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004152,C01616,2024-12-28,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004153,C01616,2025-06-26,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004154,C01616,2025-12-23,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004155,C01617,2025-01-18,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004156,C01617,2025-07-17,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004157,C01618,2025-04-16,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004158,C01618,2025-10-13,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004159,C01619,2024-04-11,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004160,C01619,2024-10-08,Ongoing Rescreen,Dow Jones Risk,N,,,N,,Y,Money Laundering,Regional News,N,Y,6,Cleared - False Positive
SCR004161,C01619,2025-04-06,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004162,C01619,2025-10-03,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004163,C01620,2025-08-19,Initial,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR004164,C01621,2025-02-11,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004165,C01621,2025-08-10,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004166,C01622,2025-03-09,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004167,C01622,2025-09-05,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004168,C01623,2025-06-30,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004169,C01623,2025-12-27,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004170,C01624,2025-05-21,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004171,C01624,2025-11-17,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004172,C01625,2024-11-09,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004173,C01625,2025-05-08,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004174,C01625,2025-11-04,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004175,C01626,2024-12-19,Initial,Dow Jones Risk,Y,UK HMT/OFSI,N,N,,N,,,,Y,1,Cleared - False Positive
SCR004176,C01626,2025-06-17,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004177,C01626,2025-12-14,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004178,C01627,2024-06-19,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004179,C01627,2024-12-16,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004180,C01627,2025-06-14,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004181,C01627,2025-12-11,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004182,C01628,2025-02-18,Initial,Dow Jones Risk,Y,UN Consolidated,N,N,,N,,,,Y,18,Cleared - False Positive
SCR004183,C01628,2025-08-17,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR004184,C01629,2024-05-28,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004185,C01629,2024-11-24,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004186,C01629,2025-05-23,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004187,C01629,2025-11-19,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004188,C01630,2025-04-09,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004189,C01630,2025-10-06,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004190,C01631,2024-11-01,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004191,C01631,2025-04-30,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004192,C01631,2025-10-27,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004193,C01632,2024-06-21,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004194,C01632,2024-12-18,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004195,C01632,2025-06-16,Ongoing Rescreen,LexisNexis Bridger,Y,OFAC SDN,N,N,,N,,,,Y,8,Cleared - False Positive
SCR004196,C01632,2025-12-13,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004197,C01633,2024-12-13,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004198,C01633,2025-06-11,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004199,C01633,2025-12-08,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004200,C01634,2025-11-13,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004201,C01635,2025-02-14,Initial,World-Check,N,,,N,,N,,,,Y,0,No Hit
SCR004202,C01635,2025-08-13,Ongoing Rescreen,World-Check,N,,,N,,N,,,,Y,0,No Hit
SCR004203,C01636,2024-09-09,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004204,C01636,2025-03-08,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004205,C01636,2025-09-04,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004206,C01637,2024-11-25,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004207,C01637,2025-05-24,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004208,C01637,2025-11-20,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004209,C01638,2025-03-18,Initial,World-Check,N,,,N,,Y,Tax Evasion,Court Records,N,Y,4,Cleared - False Positive
SCR004210,C01638,2025-09-14,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004211,C01639,2024-04-22,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004212,C01639,2024-10-19,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004213,C01639,2025-04-17,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004214,C01639,2025-10-14,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004215,C01640,2025-02-14,Initial,World-Check,N,,,N,,Y,Regulatory Fine,Regional News,N,Y,9,Cleared - False Positive
SCR004216,C01640,2025-08-13,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR004217,C01641,2024-01-25,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004218,C01641,2024-07-23,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004219,C01641,2025-01-19,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004220,C01641,2025-07-18,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004221,C01642,2025-09-15,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004222,C01643,2025-03-21,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004223,C01643,2025-09-17,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004224,C01644,2024-03-24,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004225,C01644,2024-09-20,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004226,C01644,2025-03-19,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004227,C01644,2025-09-15,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004228,C01645,2024-12-06,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004229,C01645,2025-06-04,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004230,C01645,2025-12-01,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004231,C01646,2025-10-08,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004232,C01647,2025-12-06,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004233,C01648,2024-04-10,Initial,LexisNexis Bridger,N,,,N,,Y,Bribery & Corruption,Regional News,N,Y,4,Cleared - False Positive
SCR004234,C01648,2024-10-07,Ongoing Rescreen,Dow Jones Risk,N,,,N,,Y,Regulatory Fine,National News,N,Y,10,Cleared - False Positive
SCR004235,C01648,2025-04-05,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004236,C01648,2025-10-02,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004237,C01649,2024-07-16,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004238,C01649,2025-01-12,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004239,C01649,2025-07-11,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004240,C01650,2024-04-15,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004241,C01650,2024-10-12,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004242,C01650,2025-04-10,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004243,C01650,2025-10-07,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004244,C01651,2024-09-26,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004245,C01651,2025-03-25,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004246,C01651,2025-09-21,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004247,C01652,2025-09-22,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004248,C01653,2025-05-31,Initial,LexisNexis Bridger,N,,,Y,Foreign PEP,N,,,,Y,9,Cleared - False Positive
SCR004249,C01653,2025-11-27,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004250,C01654,2024-07-06,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004251,C01654,2025-01-02,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004252,C01654,2025-07-01,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004253,C01654,2025-12-28,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004254,C01655,2024-08-25,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004255,C01655,2025-02-21,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004256,C01655,2025-08-20,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004257,C01656,2025-03-23,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004258,C01656,2025-09-19,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004259,C01657,2025-03-12,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004260,C01657,2025-09-08,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004261,C01658,2024-12-04,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004262,C01658,2025-06-02,Ongoing Rescreen,World-Check,Y,UN Consolidated,N,N,,N,,,,Y,5,Cleared - False Positive
SCR004263,C01658,2025-11-29,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004264,C01659,2024-11-03,Initial,LexisNexis Bridger,N,,,Y,Close Associate,Y,Fraud,Online Blog,N,Y,3,Cleared - False Positive
SCR004265,C01659,2025-05-02,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,Y,Organised Crime,Online Blog,Y,Y,1,Escalate to EDD
SCR004266,C01659,2025-10-29,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004267,C01660,2025-11-13,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004268,C01661,2025-01-02,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004269,C01661,2025-07-01,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004270,C01661,2025-12-28,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004271,C01662,2025-07-25,Initial,Dow Jones Risk,N,,,Y,Close Associate,N,,,,Y,23,Cleared - False Positive
SCR004272,C01663,2025-12-02,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004273,C01664,2024-09-01,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004274,C01664,2025-02-28,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004275,C01664,2025-08-27,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR004276,C01665,2025-07-23,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR004277,C01666,2025-08-17,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR004278,C01667,2024-06-09,Initial,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR004279,C01667,2024-12-06,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR004280,C01667,2025-06-04,Ongoing Rescreen,World-Check,N,,,N,,N,,,,Y,0,No Hit
SCR004281,C01667,2025-12-01,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
