alert_id,customer_id,alert_date,scenario,transaction_amount_gbp,counterparty_country,priority,analyst_id,status,closed_date,days_to_close,outcome,analyst_hours,sar_filed
ALT02358,C00106,2025-09-07,High-Risk Jurisdiction Transfer,39138.11,United States,Low,AN035,Closed,2025-09-10,3,Closed - False Positive,1.0,N
ALT02282,C01686,2025-09-07,Rapid Movement of Funds,1804.9,India,High,AN040,Closed,2025-09-08,1,Closed - False Positive,0.8,N
ALT01740,C00343,2025-09-07,Dormant Account Reactivation,7186.73,United Kingdom,High,AN039,Closed,2025-09-11,4,Closed - False Positive,1.0,N
ALT03449,C01088,2025-09-07,High-Risk Jurisdiction Transfer,1321.09,United Kingdom,High,AN039,Closed,2025-09-11,4,Closed - False Positive,1.2,N
ALT05529,C00957,2025-09-08,Round-Amount Transfers,14166.56,United States,Medium,AN033,Closed,2025-09-11,3,Closed - False Positive,0.6,N
ALT02775,C01460,2025-09-08,High-Risk Jurisdiction Transfer,108891.03,United Kingdom,High,AN035,Closed,2025-09-18,10,Closed - False Positive,0.8,N
ALT04041,C01038,2025-09-08,Large Cash Deposit,16223.13,United Kingdom,Medium,AN035,Closed,2025-09-14,6,Closed - False Positive,0.5,N
ALT05890,C01619,2025-09-08,Large Cash Deposit,24583.84,Russia,Medium,AN037,Closed,2025-10-05,27,SAR Filed,3.2,Y
ALT05888,C02643,2025-09-08,Rapid Movement of Funds,9626.58,India,Medium,AN036,Closed,2025-09-12,4,Closed - False Positive,1.2,N
ALT00421,C01955,2025-09-08,Rapid Movement of Funds,9760.83,United Kingdom,Low,AN036,Closed,2025-09-24,16,Escalated to Investigation,10.4,N
ALT05776,C02499,2025-09-08,Rapid Movement of Funds,17296.07,United Kingdom,High,AN033,Closed,2025-09-20,12,Closed - False Positive,0.8,N
ALT04704,C02721,2025-09-08,Unusual Activity vs Profile,5139.2,United Kingdom,Low,AN038,Closed,2025-09-16,8,Closed - False Positive,0.3,N
ALT05588,C01932,2025-09-08,Dormant Account Reactivation,5987.1,United Kingdom,Low,AN033,Closed,2025-09-25,17,SAR Filed,3.5,Y
ALT02287,C02599,2025-09-08,Large Cash Deposit,47431.35,United Kingdom,Low,AN036,Closed,2025-09-12,4,Closed - False Positive,0.8,N
ALT06167,C01903,2025-09-08,Large Cash Deposit,28558.02,United Kingdom,Medium,AN038,Closed,2025-09-16,8,Closed - False Positive,1.0,N
ALT01796,C01803,2025-09-08,Large Cash Deposit,26834.44,India,High,AN033,Closed,2025-09-12,4,Closed - False Positive,0.5,N
ALT01789,C02067,2025-09-09,Structuring,8780.39,United Kingdom,Medium,AN040,Closed,2025-09-14,5,Closed - False Positive,0.7,N
ALT03468,C01088,2025-09-09,Unusual Activity vs Profile,3100.05,United Kingdom,High,AN033,Closed,2025-09-15,6,Closed - False Positive,1.1,N
ALT00731,C01258,2025-09-09,Large Cash Deposit,16234.79,United Kingdom,Low,AN040,Closed,2025-09-14,5,Closed - False Positive,0.9,N
ALT00922,C00949,2025-09-09,Structuring,7513.43,Germany,High,AN039,Closed,2025-09-11,2,Closed - False Positive,0.4,N
ALT04616,C01274,2025-09-09,Round-Amount Transfers,10180.07,United Kingdom,High,AN035,Closed,2025-09-16,7,Closed - False Positive,0.8,N
ALT04618,C02878,2025-09-09,Rapid Movement of Funds,1923.73,Ireland,Medium,AN034,Closed,2025-09-14,5,Closed - False Positive,1.1,N
ALT00314,C02625,2025-09-09,Rapid Movement of Funds,72404.69,Cyprus,High,AN037,Closed,2025-09-13,4,Closed - False Positive,0.7,N
ALT01387,C01410,2025-09-09,Round-Amount Transfers,7075.17,Russia,High,AN039,Closed,2025-09-17,8,Closed - False Positive,0.9,N
ALT05917,C02111,2025-09-09,High-Risk Jurisdiction Transfer,11190.33,United Kingdom,High,AN033,Closed,2025-09-14,5,Closed - False Positive,0.4,N
ALT05613,C01088,2025-09-09,Unusual Activity vs Profile,3246.35,United Kingdom,High,AN039,Closed,2025-09-20,11,Closed - False Positive,0.3,N
ALT02828,C00441,2025-09-09,Rapid Movement of Funds,10533.15,United Kingdom,High,AN040,Closed,2025-09-11,2,Closed - False Positive,0.9,N
ALT03423,C01361,2025-09-09,Dormant Account Reactivation,45608.86,Panama,High,AN035,Closed,2025-09-22,13,Closed - False Positive,1.2,N
ALT05227,C02834,2025-09-09,High-Risk Jurisdiction Transfer,39381.13,Pakistan,High,AN035,Closed,2025-09-13,4,Closed - False Positive,0.5,N
ALT03568,C02860,2025-09-09,Large Cash Deposit,44180.59,United Kingdom,High,AN040,Closed,2025-09-13,4,Closed - False Positive,0.7,N
ALT04714,C00463,2025-09-09,Unusual Activity vs Profile,92757.34,Ireland,High,AN036,Closed,2025-09-19,10,SAR Filed,4.3,Y
ALT00430,C00983,2025-09-09,Unusual Activity vs Profile,21845.09,Ireland,High,AN037,Closed,2025-09-13,4,Closed - False Positive,0.7,N
ALT01299,C01224,2025-09-09,High-Risk Jurisdiction Transfer,9671.6,United Kingdom,High,AN039,Closed,2025-09-15,6,Closed - False Positive,0.5,N
ALT03558,C00067,2025-09-09,Dormant Account Reactivation,10755.17,United Kingdom,High,AN033,Closed,2025-09-12,3,Closed - False Positive,0.5,N
ALT06143,C02499,2025-09-09,High-Risk Jurisdiction Transfer,2816.73,Germany,High,AN040,Closed,2025-09-20,11,Closed - False Positive,0.6,N
ALT02964,C02289,2025-09-09,Structuring,7856.47,United Kingdom,High,AN038,Closed,2025-10-12,33,Escalated to Investigation,3.2,N
ALT01255,C01131,2025-09-09,Rapid Movement of Funds,6119.17,United Kingdom,Low,AN033,Closed,2025-09-18,9,Closed - False Positive,0.3,N
ALT00164,C01405,2025-09-10,Large Cash Deposit,43189.04,United Kingdom,High,AN035,Closed,2025-09-16,6,Closed - False Positive,1.2,N
ALT04957,C02245,2025-09-10,High-Risk Jurisdiction Transfer,15766.55,United Kingdom,Low,AN037,Closed,2025-09-11,1,Closed - False Positive,0.7,N
ALT02670,C01219,2025-09-10,Structuring,7572.49,United Kingdom,High,AN035,Closed,2025-09-22,12,Closed - False Positive,0.5,N
ALT01144,C02545,2025-09-10,Dormant Account Reactivation,13811.7,United Kingdom,Medium,AN036,Closed,2025-09-16,6,Closed - False Positive,0.8,N
ALT05331,C01072,2025-09-10,Rapid Movement of Funds,10975.58,United States,High,AN036,Closed,2025-09-18,8,Closed - False Positive,0.7,N
ALT05463,C01288,2025-09-10,High-Risk Jurisdiction Transfer,50267.99,Pakistan,High,AN035,Closed,2025-09-12,2,Closed - False Positive,1.1,N
ALT04643,C01942,2025-09-10,Round-Amount Transfers,6621.85,United Kingdom,Low,AN040,Closed,2025-09-20,10,Closed - False Positive,0.7,N
ALT04847,C00530,2025-09-10,Large Cash Deposit,39421.38,United States,High,AN040,Closed,2025-09-14,4,Closed - False Positive,0.8,N
ALT01108,C00255,2025-09-10,Structuring,7520.61,United Kingdom,Medium,AN037,Closed,2025-09-22,12,Closed - False Positive,1.0,N
ALT03986,C01086,2025-09-10,Rapid Movement of Funds,15265.67,Pakistan,High,AN037,Closed,2025-10-09,29,Escalated to Investigation,11.9,N
ALT01233,C00475,2025-09-10,Rapid Movement of Funds,5584.49,Pakistan,Medium,AN037,Closed,2025-09-21,11,Closed - False Positive,0.4,N
ALT03313,C00151,2025-09-10,High-Risk Jurisdiction Transfer,19514.81,Cyprus,Medium,AN035,Closed,2025-09-15,5,Closed - False Positive,0.5,N
ALT05333,C01462,2025-09-10,Large Cash Deposit,48452.23,United Kingdom,Medium,AN033,Closed,2025-09-27,17,Closed - False Positive,0.8,N
ALT01541,C01566,2025-09-10,Structuring,8404.44,India,Medium,AN039,Closed,2025-09-12,2,Closed - False Positive,1.0,N
ALT01463,C02772,2025-09-11,Rapid Movement of Funds,5461.08,Germany,Medium,AN037,Closed,2025-09-14,3,Closed - False Positive,1.1,N
ALT06136,C02762,2025-09-11,Unusual Activity vs Profile,13786.23,Nigeria,Medium,AN040,Closed,2025-09-16,5,Closed - False Positive,1.0,N
ALT06395,C00673,2025-09-11,Large Cash Deposit,28553.7,United Kingdom,Medium,AN037,Closed,2025-09-12,1,Closed - False Positive,1.2,N
ALT05769,C01035,2025-09-11,Rapid Movement of Funds,8779.13,United Kingdom,Low,AN039,Closed,2025-09-22,11,Closed - False Positive,0.6,N
ALT02174,C01565,2025-09-11,Rapid Movement of Funds,19389.04,United Kingdom,High,AN034,Closed,2025-09-13,2,Closed - False Positive,0.5,N
ALT03339,C00538,2025-09-11,High-Risk Jurisdiction Transfer,130754.59,Hong Kong,High,AN037,Closed,2025-09-18,7,Closed - False Positive,0.8,N
ALT04192,C01368,2025-09-11,Rapid Movement of Funds,1578.04,Nigeria,Medium,AN036,Closed,2025-09-20,9,Closed - False Positive,1.2,N
ALT04955,C00099,2025-09-11,Structuring,9673.2,United Kingdom,Medium,AN033,Closed,2025-09-13,2,Closed - False Positive,0.7,N
ALT01649,C01035,2025-09-11,High-Risk Jurisdiction Transfer,3080.46,India,Low,AN038,Closed,2025-09-16,5,Closed - False Positive,0.4,N
ALT00496,C02967,2025-09-11,Large Cash Deposit,51160.83,Germany,High,AN037,Closed,2025-09-22,11,Closed - False Positive,0.9,N
ALT02046,C02567,2025-09-11,Rapid Movement of Funds,74403.05,UAE,High,AN035,Closed,2025-09-16,5,Closed - False Positive,0.5,N
ALT02040,C01287,2025-09-11,Large Cash Deposit,25314.17,United Kingdom,Medium,AN033,Closed,2025-09-16,5,Closed - False Positive,0.6,N
ALT03381,C01224,2025-09-11,Rapid Movement of Funds,12740.0,United Kingdom,High,AN033,Closed,2025-09-13,2,Closed - False Positive,0.5,N
ALT04304,C00191,2025-09-12,Round-Amount Transfers,20056.13,Ireland,Low,AN040,Closed,2025-09-15,3,Closed - False Positive,0.4,N
ALT03621,C01251,2025-09-12,Structuring,9249.32,United Kingdom,Medium,AN034,Closed,2025-09-14,2,Closed - False Positive,1.1,N
ALT04383,C02422,2025-09-12,Rapid Movement of Funds,4646.42,United Kingdom,Medium,AN036,Closed,2025-09-19,7,Closed - False Positive,1.2,N
ALT02364,C01577,2025-09-12,Unusual Activity vs Profile,4815.75,United Kingdom,Low,AN038,Closed,2025-09-14,2,Closed - False Positive,1.1,N
ALT04947,C02336,2025-09-12,Dormant Account Reactivation,15790.52,Cyprus,High,AN035,Closed,2025-09-15,3,Closed - False Positive,0.5,N
ALT00852,C02435,2025-09-12,Rapid Movement of Funds,4125.03,United Kingdom,High,AN038,Closed,2025-09-15,3,Closed - False Positive,0.8,N
ALT01527,C02376,2025-09-12,Large Cash Deposit,44079.29,United Kingdom,Low,AN039,Closed,2025-09-14,2,Closed - False Positive,0.5,N
ALT02148,C00163,2025-09-12,Large Cash Deposit,45676.55,United Kingdom,Low,AN034,Closed,2025-10-14,32,Escalated to Investigation,13.7,N
ALT00064,C00949,2025-09-12,Unusual Activity vs Profile,15337.99,United Kingdom,High,AN037,Closed,2025-09-19,7,Closed - False Positive,0.7,N
ALT00260,C01029,2025-09-12,Unusual Activity vs Profile,4719.21,United Kingdom,Low,AN037,Closed,2025-09-16,4,Closed - False Positive,0.9,N
ALT01367,C01306,2025-09-12,Unusual Activity vs Profile,11349.99,United Kingdom,Medium,AN033,Closed,2025-10-06,24,Escalated to Investigation,10.2,N
ALT05982,C02554,2025-09-12,Unusual Activity vs Profile,1521.43,United Kingdom,High,AN039,Closed,2025-09-15,3,Closed - False Positive,0.9,N
ALT05967,C01662,2025-09-12,Dormant Account Reactivation,17658.34,United Kingdom,High,AN036,Closed,2025-09-14,2,Closed - False Positive,1.0,N
ALT01624,C01744,2025-09-12,Large Cash Deposit,28238.01,United Kingdom,Low,AN037,Closed,2025-09-25,13,Closed - False Positive,0.9,N
ALT04184,C00811,2025-09-12,Large Cash Deposit,53234.64,United Kingdom,High,AN038,Closed,2025-09-20,8,Closed - False Positive,0.5,N
ALT03265,C01279,2025-09-12,High-Risk Jurisdiction Transfer,9571.01,United Kingdom,Medium,AN035,Closed,2025-09-19,7,Closed - False Positive,1.1,N
ALT01251,C00365,2025-09-12,Rapid Movement of Funds,51833.21,United Kingdom,High,AN037,Closed,2025-09-26,14,Closed - False Positive,1.2,N
ALT01306,C02720,2025-09-12,Unusual Activity vs Profile,13858.09,United Kingdom,High,AN036,Closed,2025-09-19,7,Closed - False Positive,0.9,N
ALT03509,C01047,2025-09-12,High-Risk Jurisdiction Transfer,5297.75,United Kingdom,High,AN039,Closed,2025-09-18,6,Closed - False Positive,0.5,N
ALT06089,C02904,2025-09-12,Unusual Activity vs Profile,10167.55,United Kingdom,High,AN038,Closed,2025-09-18,6,Closed - False Positive,0.5,N
ALT05123,C01868,2025-09-12,Unusual Activity vs Profile,17996.64,United Kingdom,Low,AN040,Closed,2025-09-23,11,Closed - False Positive,1.1,N
ALT00377,C01379,2025-09-13,Structuring,7299.35,United Kingdom,Low,AN039,Closed,2025-10-11,28,SAR Filed,7.7,Y
ALT03726,C01902,2025-09-13,Large Cash Deposit,51942.42,United Kingdom,High,AN038,Closed,2025-09-18,5,Closed - False Positive,0.4,N
ALT06079,C02200,2025-09-13,Large Cash Deposit,33245.33,Germany,High,AN033,Closed,2025-09-25,12,Closed - False Positive,0.8,N
ALT04024,C01447,2025-09-13,High-Risk Jurisdiction Transfer,38317.11,United Kingdom,Medium,AN034,Closed,2025-09-17,4,Closed - False Positive,0.7,N
ALT02363,C01508,2025-09-13,Unusual Activity vs Profile,14471.12,United Kingdom,Medium,AN037,Closed,2025-09-14,1,Closed - False Positive,1.0,N
ALT04162,C01424,2025-09-13,Dormant Account Reactivation,9480.56,Ireland,Low,AN038,Closed,2025-09-23,10,Closed - False Positive,0.4,N
ALT02510,C01835,2025-09-13,Rapid Movement of Funds,13607.82,Russia,Medium,AN036,Closed,2025-09-20,7,Closed - False Positive,0.4,N
ALT01734,C01199,2025-09-13,Round-Amount Transfers,1960.22,United Kingdom,Medium,AN034,Closed,2025-09-17,4,Closed - False Positive,0.7,N
ALT02600,C01599,2025-09-13,Rapid Movement of Funds,884.47,United Kingdom,High,AN039,Closed,2025-09-19,6,Closed - False Positive,1.1,N
ALT00374,C00009,2025-09-13,Unusual Activity vs Profile,12498.5,United Kingdom,Low,AN035,Closed,2025-09-21,8,Closed - False Positive,1.1,N
ALT03950,C00402,2025-09-13,Structuring,9147.33,United Kingdom,High,AN036,Closed,2025-09-18,5,Closed - False Positive,0.5,N
ALT06165,C01285,2025-09-13,Structuring,7183.23,Pakistan,High,AN036,Closed,2025-11-23,71,Escalated to Investigation,3.8,N
ALT04233,C01111,2025-09-13,Rapid Movement of Funds,11826.18,United Kingdom,Low,AN037,Closed,2025-10-09,26,SAR Filed,6.7,Y
ALT05699,C00372,2025-09-13,Round-Amount Transfers,5002.35,Cyprus,Medium,AN033,Closed,2025-09-26,13,Closed - False Positive,0.5,N
ALT05570,C02207,2025-09-13,Dormant Account Reactivation,6943.85,Hong Kong,Medium,AN039,Closed,2025-09-15,2,Closed - False Positive,1.0,N
ALT03276,C01464,2025-09-13,Unusual Activity vs Profile,9651.49,Pakistan,Medium,AN033,Closed,2025-10-19,36,Escalated to Investigation,8.3,N
ALT05594,C00343,2025-09-13,High-Risk Jurisdiction Transfer,9176.9,United Kingdom,High,AN039,Closed,2025-10-10,27,Escalated to Investigation,10.1,N
ALT04621,C02367,2025-09-13,Rapid Movement of Funds,46923.6,United States,High,AN040,Closed,2025-09-15,2,Closed - False Positive,0.5,N
ALT06387,C01129,2025-09-13,Rapid Movement of Funds,35554.34,United Kingdom,Low,AN036,Closed,2025-09-16,3,Closed - False Positive,1.0,N
ALT01018,C00443,2025-09-13,Unusual Activity vs Profile,21377.24,United Kingdom,Medium,AN034,Closed,2025-09-17,4,Closed - False Positive,1.1,N
ALT05453,C01435,2025-09-13,Rapid Movement of Funds,22125.25,United Kingdom,High,AN036,Closed,2025-10-06,23,Closed - False Positive,1.0,N
ALT04226,C01536,2025-09-14,High-Risk Jurisdiction Transfer,6712.69,United Kingdom,Low,AN040,Closed,2025-09-19,5,Closed - False Positive,0.6,N
ALT05203,C02731,2025-09-14,Rapid Movement of Funds,17653.71,Nigeria,Medium,AN034,Closed,2025-09-22,8,Closed - False Positive,0.3,N
ALT03361,C02259,2025-09-14,Rapid Movement of Funds,39523.61,United Kingdom,Medium,AN038,Closed,2025-09-23,9,Closed - False Positive,0.5,N
ALT02031,C02850,2025-09-14,High-Risk Jurisdiction Transfer,2870.45,Nigeria,High,AN038,Closed,2025-09-20,6,Closed - False Positive,0.9,N
ALT05573,C02873,2025-09-14,Structuring,8193.58,United Kingdom,Medium,AN040,Closed,2025-09-20,6,Closed - False Positive,0.8,N
ALT01695,C01266,2025-09-14,Rapid Movement of Funds,29233.16,United Kingdom,Medium,AN034,Closed,2025-09-17,3,Closed - False Positive,0.9,N
ALT01055,C00925,2025-09-14,Rapid Movement of Funds,9825.2,Ireland,Low,AN040,Closed,2025-09-17,3,Closed - False Positive,1.0,N
ALT02916,C01175,2025-09-14,Unusual Activity vs Profile,23611.77,United Kingdom,High,AN038,Closed,2025-09-15,1,Closed - False Positive,0.4,N
ALT02511,C01163,2025-09-14,Round-Amount Transfers,10515.55,India,Low,AN036,Closed,2025-09-22,8,Closed - False Positive,0.6,N
ALT04537,C00505,2025-09-14,Large Cash Deposit,54453.74,Hong Kong,High,AN035,Closed,2025-10-01,17,Closed - False Positive,0.3,N
ALT02221,C01577,2025-09-14,Unusual Activity vs Profile,8787.62,United Kingdom,Low,AN037,Closed,2025-09-22,8,Closed - False Positive,0.5,N
ALT03894,C01270,2025-09-14,Round-Amount Transfers,9822.85,United Kingdom,Low,AN038,Closed,2025-09-18,4,Closed - False Positive,0.8,N
ALT03177,C02220,2025-09-14,Structuring,8498.37,Hong Kong,Low,AN033,Closed,2025-09-21,7,Closed - False Positive,0.9,N
ALT01280,C00332,2025-09-14,Unusual Activity vs Profile,7184.78,India,High,AN038,Closed,2025-10-12,28,Escalated to Investigation,4.5,N
ALT01920,C02159,2025-09-14,Rapid Movement of Funds,3796.25,Hong Kong,Medium,AN040,Closed,2025-10-02,18,Escalated to Investigation,8.0,N
ALT04424,C02669,2025-09-14,Unusual Activity vs Profile,70577.05,United States,High,AN038,Closed,2025-09-20,6,Closed - False Positive,0.8,N
ALT02995,C01628,2025-09-14,High-Risk Jurisdiction Transfer,22747.22,United Kingdom,High,AN038,Closed,2025-09-16,2,Closed - False Positive,0.3,N
ALT01597,C01052,2025-09-14,High-Risk Jurisdiction Transfer,14309.54,Germany,Low,AN040,Closed,2025-09-15,1,Closed - False Positive,1.0,N
ALT03549,C02558,2025-09-14,Rapid Movement of Funds,21882.37,United Kingdom,Medium,AN036,Closed,2025-09-16,2,Closed - False Positive,0.9,N
ALT01932,C00949,2025-09-14,Unusual Activity vs Profile,13210.21,Germany,High,AN034,Closed,2025-09-20,6,Closed - False Positive,1.0,N
ALT02316,C00481,2025-09-14,Rapid Movement of Funds,19068.33,United Kingdom,High,AN035,Closed,2025-09-22,8,Closed - False Positive,0.4,N
ALT00949,C01983,2025-09-14,High-Risk Jurisdiction Transfer,48221.14,United Kingdom,Medium,AN034,Closed,2025-09-27,13,Closed - False Positive,0.6,N
ALT05119,C01854,2025-09-15,High-Risk Jurisdiction Transfer,29363.45,United Kingdom,High,AN034,Closed,2025-09-24,9,Closed - False Positive,0.5,N
ALT01186,C01977,2025-09-15,Rapid Movement of Funds,25344.09,United Kingdom,Low,AN040,Closed,2025-10-01,16,Escalated to Investigation,7.1,N
ALT05032,C02552,2025-09-15,Rapid Movement of Funds,7138.42,Germany,Low,AN038,Closed,2025-09-23,8,Closed - False Positive,1.0,N
ALT01411,C00235,2025-09-15,Rapid Movement of Funds,28648.51,Panama,Medium,AN039,Closed,2025-09-24,9,Closed - False Positive,0.4,N
ALT01574,C02496,2025-09-15,High-Risk Jurisdiction Transfer,4197.03,United Kingdom,High,AN033,Closed,2025-09-20,5,Closed - False Positive,0.7,N
ALT01147,C01285,2025-09-15,Structuring,7688.58,United Kingdom,High,AN036,Closed,2025-09-19,4,Closed - False Positive,0.7,N
ALT02641,C02082,2025-09-15,Dormant Account Reactivation,4498.96,UAE,High,AN034,Closed,2025-09-21,6,Closed - False Positive,0.8,N
ALT03242,C02983,2025-09-15,High-Risk Jurisdiction Transfer,14022.88,United Kingdom,Low,AN036,Closed,2025-09-17,2,Closed - False Positive,1.1,N
ALT06469,C01298,2025-09-15,Round-Amount Transfers,51406.53,Pakistan,High,AN038,Closed,2025-09-27,12,Closed - False Positive,0.9,N
ALT01448,C00255,2025-09-15,Structuring,7105.82,United Kingdom,Medium,AN040,Closed,2025-09-22,7,Closed - False Positive,0.9,N
ALT04252,C01513,2025-09-15,Large Cash Deposit,25347.71,United Kingdom,Low,AN033,Closed,2025-09-18,3,Closed - False Positive,0.6,N
ALT05118,C01368,2025-09-15,Round-Amount Transfers,72305.98,Nigeria,High,AN036,Closed,2025-10-03,18,Escalated to Investigation,13.7,N
ALT05915,C00220,2025-09-16,Structuring,8966.58,United Kingdom,High,AN034,Closed,2025-09-24,8,Closed - False Positive,0.9,N
ALT05914,C02644,2025-09-16,Dormant Account Reactivation,8247.34,United Kingdom,Medium,AN038,Closed,2025-09-26,10,Closed - False Positive,1.2,N
ALT05255,C01854,2025-09-16,Large Cash Deposit,14413.22,United Kingdom,High,AN034,Closed,2025-09-22,6,Closed - False Positive,1.1,N
ALT05835,C02046,2025-09-16,Large Cash Deposit,47956.63,United Kingdom,Low,AN038,Closed,2025-09-21,5,Closed - False Positive,1.1,N
ALT04166,C01291,2025-09-16,Structuring,8540.33,United Kingdom,Medium,AN040,Closed,2025-09-25,9,Closed - False Positive,1.1,N
ALT02319,C02237,2025-09-16,Dormant Account Reactivation,6272.92,United Kingdom,High,AN033,Closed,2025-09-28,12,Closed - False Positive,0.9,N
ALT02239,C00418,2025-09-16,Large Cash Deposit,50274.31,United Kingdom,High,AN036,Closed,2025-09-20,4,Closed - False Positive,0.5,N
ALT04925,C01593,2025-09-16,Rapid Movement of Funds,33978.92,United Kingdom,Low,AN036,Closed,2025-09-23,7,Closed - False Positive,1.1,N
ALT02348,C00122,2025-09-16,Unusual Activity vs Profile,45354.09,United States,Low,AN040,Closed,2025-09-26,10,Closed - False Positive,1.0,N
ALT04483,C02662,2025-09-16,High-Risk Jurisdiction Transfer,8199.0,United Kingdom,High,AN040,Closed,2025-10-16,30,Escalated to Investigation,5.3,N
ALT02371,C01255,2025-09-16,Unusual Activity vs Profile,12200.17,United Kingdom,Medium,AN037,Closed,2025-09-18,2,Closed - False Positive,0.6,N
